1.175000 4.057650 25.474360 29.532010 4.057650 2.870823 0.211833 25.474360 23.689507 0.109961 -67.730041 -66.365944 
1.200000 2.820794 27.178131 29.998924 2.820794 2.042544 -0.444138 27.178131 25.262904 0.297946 -67.664697 -66.375953 
1.225000 1.808326 23.078343 24.886669 1.808326 -1.666377 2.152078 23.078343 18.914662 4.870314 -68.075590 -66.584877 
1.250000 -3.125657 20.854365 17.728708 -3.125657 -2.389733 0.375407 20.854365 18.558766 1.723981 -67.930342 -66.546190 
1.275000 -1.954740 21.933273 19.978533 -1.954740 -5.002384 2.312583 21.933273 19.080384 1.680531 -68.230030 -66.633681 
1.300000 -1.774980 16.751790 14.976810 -1.774980 -6.044330 4.235172 16.751790 14.991021 0.958135 -68.600528 -66.757465 
1.325000 -3.863203 18.302562 14.439359 -3.863203 -3.096034 0.225977 18.302562 21.295757 -4.619880 -68.243932 -66.620671 
1.350000 -0.685541 20.485203 19.799662 -0.685541 -0.717664 -0.696409 20.485203 26.392061 -9.550169 -68.095214 -66.553454 
1.375000 -2.872377 10.169252 7.296875 -2.872377 -3.099920 1.182760 10.169252 18.363048 -6.993121 -68.419771 -66.722740 
1.400000 -4.540794 15.594364 11.053569 -4.540794 -3.128798 -1.002676 15.594364 24.141686 -9.091959 -68.236600 -66.652091 
1.425000 -7.839417 11.822068 3.982651 -7.839417 -9.253974 3.141636 11.822068 18.623125 -6.988995 -68.927638 -66.824737 
1.450000 -4.745350 11.477950 6.732600 -4.745350 -7.705547 3.714768 11.477950 16.731696 -2.860060 -68.828164 -66.892838 
1.475000 -0.459092 13.590179 13.131087 -0.459092 -3.687184 3.491688 13.590179 17.269631 -2.623171 -68.580620 -66.891788 
1.500000 0.313097 17.914180 18.227277 0.313097 -4.784758 4.361079 17.914180 18.647897 0.177325 -68.727962 -66.968236 
1.525000 2.066450 20.431881 22.498331 2.066450 -2.625801 3.444551 20.431881 20.789749 -1.242333 -68.397331 -66.923649 
1.550000 0.321070 20.720374 21.041444 0.321070 -0.073279 0.401153 20.720374 23.285642 -2.455514 -67.930988 -66.835544 
1.575000 0.159104 16.328065 16.487169 0.159104 -0.360619 1.028977 16.328065 19.029094 -0.067287 -68.005325 -66.939708 
1.600000 -0.555483 15.396976 14.841493 -0.555483 1.115129 0.147849 15.396976 19.080629 -1.809370 -67.968936 -66.934487 
1.625000 0.794580 18.987450 19.782031 0.794580 -2.363401 3.210414 18.987450 19.179355 -0.138381 -68.473209 -67.052818 
1.650000 0.790754 20.666108 21.456862 0.790754 0.017529 1.325862 20.666108 22.028699 -1.540342 -68.394988 -67.018746 
1.675000 2.053855 22.979073 25.032928 2.053855 1.869920 -0.461937 22.979073 26.065803 -4.354895 -68.188649 -66.975409 
1.700000 3.821678 23.670062 27.491739 3.821678 2.072996 0.367320 23.670062 26.027526 -4.209537 -68.417870 -67.059863 
1.725000 3.813395 24.850886 28.664280 3.813395 3.853194 -1.457350 24.850886 28.269930 -5.746253 -68.327018 -67.053511 
1.750000 -0.749253 15.739087 14.989834 -0.749253 -0.380426 0.018206 15.739087 19.718818 -2.807282 -68.796782 -67.264679 
1.775000 -0.189525 13.482347 13.292822 -0.189525 1.419147 -1.217160 13.482347 17.430432 -1.782858 -68.689238 -67.324365 
1.800000 0.212611 17.170991 17.383601 0.212611 1.322161 -2.212973 17.170991 19.680452 -1.874436 -68.720069 -67.368478 
1.825000 -1.514073 16.011547 14.497474 -1.514073 0.431805 -3.107585 16.011547 18.954646 -2.863999 -68.678739 -67.408524 
1.850000 -1.054031 12.593184 11.539153 -1.054031 4.859093 -6.209791 12.593184 17.831482 -2.875736 -68.246510 -67.391942 
1.875000 -2.667278 10.998710 8.331432 -2.667278 4.574937 -6.525447 10.998710 15.564476 -1.365869 -68.513510 -67.493597 
1.900000 -2.237021 14.036839 11.799818 -2.237021 6.959587 -8.406050 14.036839 18.232330 -2.095938 -68.360112 -67.450433 
1.925000 -0.949844 13.787329 12.837486 -0.949844 7.679975 -7.392025 13.787329 18.203436 -4.130302 -68.558141 -67.472107 
1.950000 0.359559 12.183713 12.543271 0.359559 4.740169 -4.045073 12.183713 14.068015 0.262812 -69.204075 -67.674454 
1.975000 1.239854 15.428543 16.668397 1.239854 8.349506 -6.866462 15.428543 16.969800 0.493293 -68.914250 -67.631883 
2.000000 1.197929 14.049703 15.247632 1.197929 11.399322 -9.223300 14.049703 18.039896 -2.757577 -68.585199 -67.571787 
2.025000 3.480205 15.996892 19.477098 3.480205 10.986147 -8.555303 15.996892 19.368081 -3.501767 -68.650453 -67.613829 
2.050000 2.546704 12.325622 14.872326 2.546704 10.520237 -7.888425 12.325622 16.671256 -4.266643 -68.821601 -67.678498 
2.075000 4.978181 16.421438 21.399618 4.978181 15.657881 -11.277852 16.421438 23.539890 -8.898541 -68.202669 -67.506184 
2.100000 6.202827 14.225144 20.427970 6.202827 11.999642 -7.849711 14.225144 19.518748 -5.466918 -68.690657 -67.698543 
2.125000 4.081820 11.813513 15.895333 4.081820 13.878364 -9.736086 11.813513 19.537883 -7.849906 -68.536150 -67.666411 
2.150000 7.577510 13.684465 21.261976 7.577510 11.376191 -5.476193 13.684465 18.272953 -6.859422 -69.049393 -67.791928 
2.175000 7.055874 8.511235 15.567109 7.055874 10.004528 -3.297249 8.511235 11.750422 -1.923616 -69.473659 -67.969099 
2.200000 7.257897 12.671509 19.929406 7.257897 11.278361 -4.008569 12.671509 14.866695 -2.801019 -69.532401 -67.951310 
2.225000 5.509733 5.973665 11.483399 5.509733 8.840141 -1.924168 5.973665 8.711429 -1.072926 -69.803278 -68.074249 
2.250000 6.512271 8.728608 15.240879 6.512271 10.971059 -4.732600 8.728608 13.287403 -2.982684 -69.342439 -68.003836 
2.275000 2.825907 7.937378 10.763286 2.825907 7.852864 -4.123959 7.937378 12.618035 -4.192607 -69.509272 -68.040570 
2.300000 3.295546 5.846073 9.141619 3.295546 7.634299 -3.979283 5.846073 10.805711 -1.947956 -69.447656 -68.105606 
2.325000 -1.480447 4.158857 2.678410 -1.480447 6.037316 -5.067726 4.158857 10.397257 -3.350280 -69.415295 -68.105609 
2.350000 -0.327961 10.363144 10.035183 -0.327961 5.340431 -4.640315 10.363144 14.606203 -3.340438 -69.499424 -68.095699 
2.375000 0.960985 10.812673 11.773658 0.960985 5.423270 -4.185268 10.812673 15.021837 -3.488152 -69.364700 -68.097720 
2.400000 2.972290 12.782127 15.754416 2.972290 7.969602 -4.917301 12.782127 17.726623 -5.619545 -69.019587 -68.025815 
2.425000 3.866868 11.492026 15.358894 3.866868 6.751826 -2.821258 11.492026 15.799358 -4.012111 -69.139263 -68.095530 
2.450000 6.779640 10.779098 17.558737 6.779640 5.243060 0.676827 10.779098 13.063875 -2.588696 -69.506303 -68.222746 
2.475000 8.521707 10.835407 19.357114 8.521707 3.028080 2.780642 10.835407 10.881242 0.285106 -69.782660 -68.372704 
2.500000 8.633440 9.868798 18.502238 8.633440 3.428137 2.913173 9.868798 8.502158 1.359541 -69.848183 -68.457920 
2.525000 2.899614 5.176841 8.076455 2.899614 0.548698 3.203234 5.176841 3.399874 3.527738 -70.073424 -68.554236 
2.550000 3.249559 9.817319 13.066878 3.249559 3.085695 0.275921 9.817319 9.666387 0.370167 -69.600418 -68.420968 
2.575000 2.493843 6.603067 9.096909 2.493843 0.696324 1.675878 6.603067 4.996251 5.169273 -69.701192 -68.553384 
2.600000 6.741304 14.031859 20.773162 6.741304 3.894338 0.561494 14.031859 10.528532 3.488378 -69.439044 -68.510617 
2.625000 9.269409 15.078582 24.347991 9.269409 4.304082 1.898702 15.078582 11.018052 1.614476 -69.484248 -68.550276 
2.650000 10.405462 11.977208 22.382670 10.405462 9.688711 -1.329876 11.977208 12.633291 -1.615334 -68.910302 -68.465362 
2.675000 8.475275 11.263092 19.738367 8.475275 9.548109 -1.780268 11.263092 13.538724 -4.002398 -69.060809 -68.480780 
2.700000 8.507326 9.255436 17.762763 8.507326 6.881846 0.367943 9.255436 9.824328 -0.185152 -69.492956 -68.642559 
2.725000 6.457617 4.091624 10.549241 6.457617 3.478723 2.179318 4.091624 2.831315 3.141117 -69.923680 -68.839658 
2.750000 4.442366 8.793009 13.235375 4.442366 5.703392 -1.251232 8.793009 8.376244 -0.784028 -69.632780 -68.716617 
2.775000 2.389965 8.147202 10.537167 2.389965 0.858491 2.200409 8.147202 5.945688 0.075117 -70.191007 -68.812305 
2.800000 0.918351 8.449329 9.367680 0.918351 0.331279 1.789354 8.449329 7.633546 -0.336280 -69.995771 -68.748181 
2.825000 3.419174 13.982863 17.402037 3.419174 0.863655 1.905190 13.982863 12.201131 0.016908 -69.981335 -68.735328 
2.850000 5.310390 14.429077 19.739467 5.310390 0.451208 3.365050 14.429077 11.787069 0.379081 -70.041914 -68.787133 
2.875000 3.807270 12.900555 16.707825 3.807270 -1.042078 4.219334 12.900555 10.329791 0.193708 -70.188585 -68.837021 
2.900000 0.617556 9.196953 9.814509 0.617556 -4.513522 5.653181 9.196953 5.757781 4.185858 -70.564660 -68.979380 
2.925000 -1.324271 9.905276 8.581005 -1.324271 -3.713555 3.932528 9.905276 7.131592 3.178091 -70.529518 -68.961152 
2.950000 1.280791 14.318211 15.599002 1.280791 -1.531174 2.599020 14.318211 11.662087 1.921709 -70.449156 -68.935458 
2.975000 2.901728 13.188453 16.090181 2.901728 -1.851096 4.686269 13.188453 8.129393 5.183513 -70.860510 -69.079945 
3.000000 7.213519 16.321795 23.535315 7.213519 -1.230510 6.283788 16.321795 8.492277 5.786890 -71.107668 -69.178102 
3.025000 9.227816 15.732667 24.960483 9.227816 -0.005573 6.790174 15.732667 6.863960 6.983279 -71.213840 -69.270682 
3.050000 7.854052 11.559696 19.413748 7.854052 -0.234521 6.923745 11.559696 3.285084 7.055188 -71.225712 -69.344262 
3.075000 6.199746 9.886503 16.086249 6.199746 3.286432 2.444265 9.886503 4.886938 6.388681 -70.622837 -69.282528 
3.100000 2.594503 9.243640 11.838143 2.594503 -1.248134 3.314562 9.243640 2.409976 8.027546 -71.050672 -69.436506 
3.125000 2.708450 16.419619 19.128068 2.708450 0.414724 0.001465 16.419619 9.859617 3.822893 -70.696079 -69.328085 
3.150000 1.792725 17.264227 19.056952 1.792725 -0.466240 -0.323460 17.264227 10.960236 3.027292 -70.728222 -69.350713 
3.175000 -2.490921 10.344629 7.853708 -2.490921 -3.456578 1.531293 10.344629 5.257386 3.101167 -71.148349 -69.457499 
3.200000 -1.096031 11.604530 10.508500 -1.096031 -6.231484 4.642721 11.604530 5.605036 2.237012 -71.611602 -69.537239 
3.225000 -4.590763 6.602440 2.011677 -4.590763 -7.229839 4.597712 6.602440 2.127606 4.400763 -71.700360 -69.581593 
3.250000 -0.860627 9.233226 8.372600 -0.860627 -3.306962 3.305640 9.233226 5.788113 2.176537 -71.328596 -69.494356 
3.275000 -2.552483 7.243534 4.691051 -2.552483 -3.882883 2.949841 7.243534 4.924163 3.513885 -71.341371 -69.529746 
3.300000 -2.728676 9.013342 6.284667 -2.728676 -2.712235 1.461755 9.013342 7.624066 2.214295 -71.142494 -69.487262 
3.325000 -0.065155 8.085276 8.020121 -0.065155 -5.060548 4.742584 8.085276 3.306440 6.340330 -71.481274 -69.664657 
3.350000 -3.516398 8.375630 4.859232 -3.516398 -6.553537 3.970359 8.375630 2.491418 7.589589 -71.467590 -69.700390 
3.375000 -3.341863 12.674972 9.333109 -3.341863 -6.169657 3.026164 12.674972 5.562970 7.217664 -71.261835 -69.662927 
3.400000 -4.508976 10.223212 5.714236 -4.508976 -6.050638 2.052840 10.223212 4.511166 7.206960 -71.043103 -69.675622 
3.425000 -2.888451 10.490924 7.602472 -2.888451 -6.528575 3.402300 10.490924 2.006036 10.734760 -71.325067 -69.816024 
3.450000 -3.799094 8.344365 4.545270 -3.799094 -6.034325 2.226565 8.344365 0.199916 10.556588 -71.138050 -69.849406 
3.475000 -1.040560 15.488587 14.448027 -1.040560 -4.633660 1.437292 15.488587 5.753218 8.253114 -71.016939 -69.818027 
3.500000 -0.947309 12.631251 11.683941 -0.947309 -1.232243 -0.619822 12.631251 5.216998 7.842663 -70.835619 -69.825633 
3.525000 -3.826706 8.350417 4.523712 -3.826706 -2.097772 -0.612479 8.350417 1.097369 9.333729 -71.155882 -69.941327 
3.550000 -1.122688 13.559973 12.437285 -1.122688 0.165568 -2.289138 13.559973 5.884408 7.112344 -70.852118 -69.878371 
3.575000 -3.579690 6.952785 3.373095 -3.579690 -2.224071 -1.325057 6.952785 -1.183847 10.740629 -71.025727 -70.030608 
3.600000 -7.621229 5.827654 -1.793575 -7.621229 -5.960840 -0.501759 5.827654 -3.996737 11.137085 -71.272533 -70.104706 
3.625000 -8.132261 9.763407 1.631146 -8.132261 -5.844080 -2.016267 9.763407 0.835726 8.120519 -70.972930 -69.999727 
3.650000 -6.055379 15.479060 9.423681 -6.055379 -4.644561 -2.518438 15.479060 6.189724 6.655497 -70.843203 -69.930951 
3.675000 -4.499036 14.608223 10.109187 -4.499036 -8.380640 1.408904 14.608223 3.009880 8.102519 -71.289605 -70.069734 
3.700000 -9.153137 10.215017 1.061880 -9.153137 -10.707777 1.703050 10.215017 0.431494 6.933742 -71.469191 -70.099594 
3.725000 -8.519441 9.617036 1.097595 -8.519441 -12.460027 3.150998 9.617036 -1.572005 10.269131 -71.745204 -70.207216 
3.750000 -9.539219 4.470297 -5.068921 -9.539219 -12.292415 3.282214 4.470297 -7.171367 13.068188 -71.798298 -70.302374 
3.775000 -8.180697 10.606316 2.425619 -8.180697 -9.300380 0.405954 10.606316 -0.398723 9.084314 -71.434271 -70.184407 
3.800000 -11.530316 8.608763 -2.921553 -11.530316 -11.478139 0.703236 8.608763 -1.524435 8.299060 -71.671609 -70.214546 
3.825000 -11.184008 10.075936 -1.108072 -11.184008 -12.475092 0.265223 10.075936 0.405539 7.764142 -71.654897 -70.221693 
3.850000 -13.348787 5.647599 -7.701188 -13.348787 -11.068955 -2.142854 5.647599 0.658182 2.552998 -71.203908 -70.124654 
3.875000 -15.254266 3.636209 -11.618057 -15.254266 -11.754557 -2.279818 3.636209 -0.984196 5.267019 -71.354907 -70.181773 
3.900000 -13.403749 4.120351 -9.283399 -13.403749 -15.383612 1.656590 4.120351 -4.638446 8.985981 -71.914256 -70.358725 
3.925000 -13.484639 8.429104 -5.055535 -13.484639 -14.940431 2.013781 8.429104 -2.020762 7.355429 -72.041744 -70.323515 
3.950000 -15.053096 6.506002 -8.547094 -15.053096 -11.580727 -1.207826 6.506002 1.334073 3.334385 -71.581249 -70.174390 
3.975000 -15.083800 3.162797 -11.921004 -15.083800 -10.755071 -1.864599 3.162797 0.970501 2.666446 -71.483786 -70.171092 
4.000000 -14.617695 3.590983 -11.026713 -14.617695 -11.495266 -1.209117 3.590983 0.910886 3.003256 -71.683853 -70.224597 
4.025000 -10.210024 8.206526 -2.003498 -10.210024 -6.012785 -4.039580 8.206526 7.156310 -0.012274 -71.162775 -70.103213 
4.050000 -10.914097 2.163215 -8.750882 -10.914097 -8.688377 -0.989640 2.163215 0.680546 1.935883 -71.703555 -70.285510 
4.075000 -8.016249 3.483217 -4.533032 -8.016249 -5.301779 -2.385187 3.483217 3.182108 0.129402 -71.338740 -70.223654 
4.100000 -8.132982 1.821646 -6.311336 -8.132982 -5.406803 -1.372836 1.821646 2.200862 -0.819564 -71.443470 -70.244374 
4.125000 -7.957442 -0.526684 -8.484125 -7.957442 -5.974776 -0.749058 -0.526684 0.712135 -0.204152 -71.436537 -70.275888 
4.150000 -4.207530 3.214709 -0.992821 -4.207530 -0.884485 -2.986369 3.214709 6.309249 -3.704853 -70.924493 -70.139579 
4.175000 -1.937318 5.496633 3.559315 -1.937318 2.889418 -4.426368 5.496633 11.082063 -7.002427 -70.583700 -70.028410 
4.200000 -4.177299 0.000375 -4.176924 -4.177299 1.782713 -3.545512 0.000375 7.921324 -6.628418 -70.770639 -70.080109 
4.225000 -0.145202 0.075125 -0.070077 -0.145202 5.441627 -4.738993 0.075125 11.024985 -10.296298 -70.470856 -70.017340 
4.250000 1.030999 -1.169198 -0.138199 1.030999 3.216986 -2.298717 -1.169198 9.330761 -10.349483 -70.779843 -70.120815 
4.275000 3.239062 -1.635324 1.603738 3.239062 1.664571 0.151409 -1.635324 6.557107 -7.691622 -71.156080 -70.279150 
4.300000 1.858035 -1.216011 0.642024 1.858035 4.061571 -3.190264 -1.216011 8.004323 -8.011359 -70.766083 -70.248752 
4.325000 -0.393994 -2.988425 -3.382419 -0.393994 0.183277 -1.183864 -2.988425 3.005319 -4.040252 -71.198438 -70.433363 
4.350000 1.004338 0.527201 1.531539 1.004338 -3.401790 2.031406 0.527201 1.336950 -2.144188 -71.582732 -70.564797 
4.375000 -0.608297 0.772863 0.164566 -0.608297 -7.559225 4.305488 0.772863 -0.945787 -0.715925 -71.881567 -70.675813 
4.400000 -3.531722 -1.638891 -5.170614 -3.531722 -9.106622 4.186214 -1.638891 -3.075417 0.030327 -71.948991 -70.733952 
4.425000 -5.178702 -3.562828 -8.741530 -5.178702 -7.096068 2.315070 -3.562828 -3.460506 -0.546906 -71.686756 -70.689410 
4.450000 -3.434005 -0.558435 -3.992441 -3.434005 -1.903125 -1.432543 -0.558435 2.733721 -4.208771 -71.047811 -70.515963 
4.475000 -1.932932 -4.866544 -6.799477 -1.932932 0.822244 -2.296614 -4.866544 0.626662 -3.390627 -70.837522 -70.532230 
4.500000 1.006619 2.375158 3.381777 1.006619 2.827845 -3.667082 2.375158 6.855258 -5.740775 -70.600957 -70.462250 
4.525000 0.575843 1.501214 2.077056 0.575843 -0.650913 -1.408627 1.501214 3.058733 -1.536363 -70.953816 -70.622442 
4.550000 0.577589 -0.064935 0.512654 0.577589 -2.675579 0.840171 -0.064935 -0.814376 -0.671647 -71.249175 -70.739786 
4.575000 -1.470163 0.735792 -0.734372 -1.470163 -1.855749 -1.133623 0.735792 2.039406 -3.743214 -71.043238 -70.671173 
4.600000 0.597711 -1.815657 -1.217947 0.597711 -3.165142 1.803163 -1.815657 -2.633585 -0.239445 -71.385628 -70.819398 
4.625000 -2.551634 -4.585246 -7.136880 -2.551634 -8.482573 4.814473 -4.585246 -9.031421 5.370926 -72.033159 -71.044935 
4.650000 -1.545035 -5.237522 -6.782557 -1.545035 -10.651164 7.143411 -5.237522 -12.766950 7.179619 -72.487595 -71.212115 
4.675000 -2.695333 -7.495935 -10.191268 -2.695333 -7.329592 4.148956 -7.495935 -12.161088 4.366250 -72.153456 -71.156259 
4.700000 -3.596719 -7.034371 -10.631090 -3.596719 -3.446224 0.740552 -7.034371 -7.709182 -0.669523 -71.760284 -71.016238 
4.725000 -4.748132 -7.275273 -12.023405 -4.748132 -0.378784 -2.073393 -7.275273 -4.171347 -2.712393 -71.424082 -70.895460 
4.750000 -2.700690 -1.503663 -4.204353 -2.700690 1.680125 -2.863690 -1.503663 2.797631 -6.627876 -71.282316 -70.765246 
4.775000 2.637943 2.768128 5.406071 2.637943 2.469896 -1.243108 2.768128 7.274164 -8.912580 -71.243239 -70.722623 
4.800000 3.179243 0.101445 3.280688 3.179243 1.027257 -0.029383 0.101445 4.812567 -6.583250 -71.252804 -70.801975 
4.825000 0.673856 -4.908351 -4.234495 0.673856 -3.303004 3.380562 -4.908351 -1.850390 -4.750195 -71.706520 -70.955404 
4.850000 1.317289 -6.588896 -5.271607 1.317289 -4.627973 4.516719 -6.588896 -4.126757 -2.671952 -71.690603 -71.024022 
4.875000 -0.763676 -11.432809 -12.196485 -0.763676 -6.101033 5.465638 -11.432809 -9.796990 0.518534 -71.904547 -71.151982 
4.900000 0.170754 -5.417641 -5.246887 0.170754 -1.727197 1.190840 -5.417641 -2.755650 -1.545322 -71.390707 -71.025236 
4.925000 2.799962 -3.311446 -0.511485 2.799962 1.803713 -0.160836 -3.311446 0.794005 -5.787361 -71.169331 -70.948709 
4.950000 2.148123 -5.216647 -3.068524 2.148123 3.347079 -1.523821 -5.216647 1.447305 -6.513795 -70.988084 -70.920200 
4.975000 5.029816 -6.424556 -1.394740 5.029816 6.703770 -2.620241 -6.424556 2.562500 -8.775954 -70.749670 -70.895189 
5.000000 2.855973 -9.047075 -6.191102 2.855973 5.314160 -2.909881 -9.047075 0.012872 -6.823893 -70.924802 -70.989210 
5.025000 5.565988 -9.502659 -3.936672 5.565988 3.226120 0.738726 -9.502659 -4.144703 -5.373049 -71.435883 -71.150254 
5.050000 4.665283 -7.793914 -3.128631 4.665283 5.836475 -1.591870 -7.793914 -0.459930 -8.671871 -71.120352 -71.041612 
5.075000 3.615579 -12.000933 -8.385355 3.615579 4.486391 -0.943927 -12.000933 -3.292764 -7.373616 -71.150552 -71.100225 
5.100000 3.394187 -12.357925 -8.963738 3.394187 7.043089 -3.563342 -12.357925 -1.862914 -7.793572 -70.724751 -71.046302 
5.125000 5.079158 -8.211286 -3.132128 5.079158 9.928879 -5.697503 -8.211286 3.378243 -11.706554 -70.285079 -70.924307 
5.150000 4.521557 -12.928610 -8.407053 4.521557 9.758110 -4.608457 -12.928610 -0.921496 -8.655946 -70.548881 -71.034865 
5.175000 3.352227 -14.513587 -11.161360 3.352227 6.954255 -2.223468 -14.513587 -3.912835 -8.548926 -70.837961 -71.099659 
5.200000 4.088686 -15.833145 -11.744459 4.088686 7.773887 -1.776190 -15.833145 -4.546219 -7.808373 -70.894515 -71.119673 
5.225000 8.795707 -11.847409 -3.051702 8.795707 7.871446 0.866633 -11.847409 -3.282448 -7.138451 -71.244272 -71.191974 
5.250000 9.398952 -12.602113 -3.203161 9.398952 6.303023 2.881406 -12.602113 -5.928135 -4.872342 -71.505971 -71.290989 
5.275000 10.836716 -8.043829 2.792887 10.836716 6.856861 2.047833 -8.043829 -2.334161 -5.082801 -71.404309 -71.292546 
5.300000 8.846735 -5.352597 3.494138 8.846735 8.542899 -1.431796 -5.352597 3.013264 -9.919734 -70.941370 -71.169002 
